usgs_id,year,pumping,metric,value
12323770,dry,seasonal,prc0,2.1917808219178083e-4
12323770,avg,constant,first0day,Inf
12323770,avg,constant,prc0,0
12323770,avg,seasonal,first0day,Inf
12323770,avg,seasonal,prc0,0
12323770,wet,constant,first0day,Inf
12323770,wet,constant,prc0,0
12323770,wet,seasonal,first0day,Inf
12323770,wet,seasonal,prc0,0
12413370,dry,constant,first0day,Inf
12413370,dry,constant,prc0,0
12413370,dry,seasonal,first0day,Inf
12413370,dry,seasonal,prc0,0
12413370,avg,constant,first0day,Inf
12413370,avg,constant,prc0,0
12413370,avg,seasonal,first0day,Inf
12413370,avg,seasonal,prc0,0
12413370,wet,constant,first0day,Inf
12413370,wet,constant,prc0,0
12413370,wet,seasonal,first0day,Inf
12413370,wet,seasonal,prc0,0
13331500,dry,constant,first0day,Inf
13331500,dry,constant,prc0,0
13331500,dry,seasonal,first0day,Inf
13331500,dry,seasonal,prc0,0
13331500,avg,constant,first0day,Inf
13331500,avg,constant,prc0,0
13331500,avg,seasonal,first0day,Inf
13331500,avg,seasonal,prc0,0
13331500,wet,constant,first0day,Inf
13331500,wet,constant,prc0,0
13331500,wet,seasonal,first0day,Inf
13331500,wet,seasonal,prc0,0
13340600,dry,constant,first0day,Inf
13340600,dry,constant,prc0,0
13340600,dry,seasonal,first0day,Inf
13340600,dry,seasonal,prc0,0
13340600,avg,constant,first0day,Inf
13340600,avg,constant,prc0,0
13340600,avg,seasonal,first0day,Inf
13340600,avg,seasonal,prc0,0
13340600,wet,constant,first0day,Inf
13340600,wet,constant,prc0,0
13340600,wet,seasonal,first0day,Inf
13340600,wet,seasonal,prc0,0
14020000,dry,constant,first0day,Inf
14020000,dry,constant,prc0,0
14020000,dry,seasonal,first0day,Inf
14020000,dry,seasonal,prc0,0
14020000,avg,constant,first0day,Inf
14020000,avg,constant,prc0,0
14020000,avg,seasonal,first0day,Inf
14020000,avg,seasonal,prc0,0
14020000,wet,constant,first0day,Inf
14020000,wet,constant,prc0,0
14020000,wet,seasonal,first0day,Inf
14020000,wet,seasonal,prc0,0
14076500,dry,constant,first0day,Inf
14076500,dry,constant,prc0,0
14076500,dry,seasonal,first0day,Inf
14076500,dry,seasonal,prc0,0
14076500,avg,constant,first0day,Inf
14076500,avg,constant,prc0,0
14076500,avg,seasonal,first0day,Inf
14076500,avg,seasonal,prc0,0
14076500,wet,constant,first0day,Inf
14076500,wet,constant,prc0,0
14076500,wet,seasonal,first0day,Inf
14076500,wet,seasonal,prc0,0
14091500,dry,constant,first0day,Inf
14091500,dry,constant,prc0,0
14091500,dry,seasonal,first0day,Inf
14091500,dry,seasonal,prc0,0
14091500,avg,constant,first0day,Inf
14091500,avg,constant,prc0,0
14091500,avg,seasonal,first0day,Inf
14091500,avg,seasonal,prc0,0
14091500,wet,constant,first0day,Inf
14091500,wet,constant,prc0,0
14091500,wet,seasonal,first0day,Inf
14091500,wet,seasonal,prc0,0
14138850,dry,constant,first0day,Inf
14138850,dry,constant,prc0,0
14138850,dry,seasonal,first0day,Inf
14138850,dry,seasonal,prc0,0
14138850,avg,constant,first0day,Inf
14138850,avg,constant,prc0,0
14138850,avg,seasonal,first0day,Inf
14138850,avg,seasonal,prc0,0
14138850,wet,constant,first0day,Inf
14138850,wet,constant,prc0,0
14138850,wet,seasonal,first0day,Inf
14138850,wet,seasonal,prc0,0
14138870,dry,constant,first0day,Inf
14138870,dry,constant,prc0,0
14138870,dry,seasonal,first0day,Inf
14138870,dry,seasonal,prc0,0
14138870,avg,constant,first0day,Inf
14138870,avg,constant,prc0,0
14138870,avg,seasonal,first0day,Inf
14138870,avg,seasonal,prc0,0
14138870,wet,constant,first0day,Inf
14138870,wet,constant,prc0,0
14138870,wet,seasonal,first0day,Inf
14138870,wet,seasonal,prc0,0
14138900,dry,constant,first0day,Inf
14138900,dry,constant,prc0,0
14138900,dry,seasonal,first0day,Inf
14138900,dry,seasonal,prc0,0
14138900,avg,constant,first0day,Inf
14138900,avg,constant,prc0,0
14138900,avg,seasonal,first0day,Inf
14138900,avg,seasonal,prc0,0
14138900,wet,constant,first0day,Inf
14138900,wet,constant,prc0,0
14138900,wet,seasonal,first0day,Inf
14138900,wet,seasonal,prc0,0
14139800,dry,constant,first0day,Inf
14139800,dry,constant,prc0,0
14139800,dry,seasonal,first0day,Inf
14139800,dry,seasonal,prc0,0
14139800,avg,constant,first0day,Inf
14139800,avg,constant,prc0,0
14139800,avg,seasonal,first0day,Inf
14139800,avg,seasonal,prc0,0
14139800,wet,constant,first0day,Inf
14139800,wet,constant,prc0,0
14139800,wet,seasonal,first0day,Inf
14139800,wet,seasonal,prc0,0
14145500,dry,constant,first0day,Inf
14145500,dry,constant,prc0,0
14145500,dry,seasonal,first0day,Inf
14145500,dry,seasonal,prc0,0
14145500,avg,constant,first0day,Inf
14145500,avg,constant,prc0,0
14145500,avg,seasonal,first0day,Inf
14145500,avg,seasonal,prc0,0
14145500,wet,constant,first0day,Inf
14145500,wet,constant,prc0,0
14145500,wet,seasonal,first0day,Inf
14145500,wet,seasonal,prc0,0
14148000,dry,constant,first0day,Inf
14148000,dry,constant,prc0,0
14148000,dry,seasonal,first0day,Inf
14148000,dry,seasonal,prc0,0
14148000,avg,constant,first0day,Inf
14148000,avg,constant,prc0,0
14148000,avg,seasonal,first0day,Inf
14148000,avg,seasonal,prc0,0
14148000,wet,constant,first0day,Inf
14148000,wet,constant,prc0,0
14148000,wet,seasonal,first0day,Inf
14148000,wet,seasonal,prc0,0
14150000,dry,constant,first0day,Inf
14150000,dry,constant,prc0,0
14150000,dry,seasonal,first0day,Inf
14150000,dry,seasonal,prc0,0
14150000,avg,constant,first0day,Inf
14150000,avg,constant,prc0,0
14150000,avg,seasonal,first0day,Inf
14150000,avg,seasonal,prc0,0
14150000,wet,constant,first0day,Inf
14150000,wet,constant,prc0,0
14150000,wet,seasonal,first0day,Inf
14150000,wet,seasonal,prc0,0
14150800,dry,constant,first0day,2069
14150800,dry,constant,prc0,0.09134246575342465
14150800,dry,seasonal,first0day,2070
14150800,dry,seasonal,prc0,0.09583561643835617
14150800,avg,constant,first0day,Inf
14150800,avg,constant,prc0,0
14150800,avg,seasonal,first0day,Inf
14150800,avg,seasonal,prc0,0
14150800,wet,constant,first0day,Inf
14150800,wet,constant,prc0,0
14150800,wet,seasonal,first0day,Inf
14150800,wet,seasonal,prc0,0
14151000,dry,constant,first0day,Inf
14151000,dry,constant,prc0,0
14151000,dry,seasonal,first0day,Inf
14151000,dry,seasonal,prc0,0
14151000,avg,constant,first0day,Inf
14151000,avg,constant,prc0,0
14151000,avg,seasonal,first0day,Inf
14151000,avg,seasonal,prc0,0
14151000,wet,constant,first0day,Inf
14151000,wet,constant,prc0,0
14151000,wet,seasonal,first0day,Inf
14151000,wet,seasonal,prc0,0
14152000,dry,constant,first0day,Inf
14152000,dry,constant,prc0,0
14152000,dry,seasonal,first0day,Inf
14152000,dry,seasonal,prc0,0
14152000,avg,constant,first0day,Inf
14152000,avg,constant,prc0,0
14152000,avg,seasonal,first0day,Inf
14152000,avg,seasonal,prc0,0
14152000,wet,constant,first0day,Inf
14152000,wet,constant,prc0,0
14152000,wet,seasonal,first0day,Inf
14152000,wet,seasonal,prc0,0
14153500,dry,constant,first0day,Inf
14153500,dry,constant,prc0,0
14153500,dry,seasonal,first0day,Inf
14153500,dry,seasonal,prc0,0
14153500,avg,constant,first0day,Inf
14153500,avg,constant,prc0,0
14153500,avg,seasonal,first0day,Inf
14153500,avg,seasonal,prc0,0
14153500,wet,constant,first0day,Inf
14153500,wet,constant,prc0,0
14153500,wet,seasonal,first0day,Inf
14153500,wet,seasonal,prc0,0
14155500,dry,constant,first0day,Inf
14155500,dry,constant,prc0,0
14155500,dry,seasonal,first0day,Inf
14155500,dry,seasonal,prc0,0
14155500,avg,constant,first0day,Inf
14155500,avg,constant,prc0,0
14155500,avg,seasonal,first0day,Inf
14155500,avg,seasonal,prc0,0
14155500,wet,constant,first0day,Inf
14155500,wet,constant,prc0,0
14155500,wet,seasonal,first0day,Inf
14155500,wet,seasonal,prc0,0
14159200,dry,constant,first0day,Inf
14159200,dry,constant,prc0,0
14159200,dry,seasonal,first0day,Inf
14159200,dry,seasonal,prc0,0
14159200,avg,constant,first0day,Inf
14159200,avg,constant,prc0,0
14159200,avg,seasonal,first0day,Inf
14159200,avg,seasonal,prc0,0
14159200,wet,constant,first0day,Inf
14159200,wet,constant,prc0,0
14159200,wet,seasonal,first0day,Inf
14159200,wet,seasonal,prc0,0
14159500,dry,constant,first0day,Inf
14159500,dry,constant,prc0,0
14159500,dry,seasonal,first0day,Inf
14159500,dry,seasonal,prc0,0
14159500,avg,constant,first0day,Inf
14159500,avg,constant,prc0,0
14159500,avg,seasonal,first0day,Inf
14159500,avg,seasonal,prc0,0
14159500,wet,constant,first0day,Inf
14159500,wet,constant,prc0,0
14159500,wet,seasonal,first0day,Inf
14159500,wet,seasonal,prc0,0
14161100,dry,constant,first0day,Inf
14161100,dry,constant,prc0,0
14161100,dry,seasonal,first0day,Inf
14161100,dry,seasonal,prc0,0
14161100,avg,constant,first0day,Inf
14161100,avg,constant,prc0,0
14161100,avg,seasonal,first0day,Inf
14161100,avg,seasonal,prc0,0
14161100,wet,constant,first0day,Inf
14161100,wet,constant,prc0,0
14161100,wet,seasonal,first0day,Inf
14161100,wet,seasonal,prc0,0
14161500,dry,constant,first0day,Inf
14161500,dry,constant,prc0,0
14161500,dry,seasonal,first0day,Inf
14161500,dry,seasonal,prc0,0
14161500,avg,constant,first0day,Inf
14161500,avg,constant,prc0,0
14161500,avg,seasonal,first0day,Inf
14161500,avg,seasonal,prc0,0
14161500,wet,constant,first0day,Inf
14161500,wet,constant,prc0,0
14161500,wet,seasonal,first0day,Inf
14161500,wet,seasonal,prc0,0
14162500,dry,constant,first0day,Inf
14162500,dry,constant,prc0,0
14162500,dry,seasonal,first0day,Inf
14162500,dry,seasonal,prc0,0
14162500,avg,constant,first0day,Inf
14162500,avg,constant,prc0,0
14162500,avg,seasonal,first0day,Inf
14162500,avg,seasonal,prc0,0
14162500,wet,constant,first0day,Inf
14162500,wet,constant,prc0,0
14162500,wet,seasonal,first0day,Inf
14162500,wet,seasonal,prc0,0
14166000,dry,constant,first0day,Inf
14166000,dry,constant,prc0,0
14166000,dry,seasonal,first0day,Inf
14166000,dry,seasonal,prc0,0
14166000,avg,constant,first0day,Inf
14166000,avg,constant,prc0,0
14166000,avg,seasonal,first0day,Inf
14166000,avg,seasonal,prc0,0
14166000,wet,constant,first0day,Inf
14166000,wet,constant,prc0,0
14166000,wet,seasonal,first0day,Inf
14166000,wet,seasonal,prc0,0
14169000,dry,constant,first0day,Inf
14169000,dry,constant,prc0,0
14169000,dry,seasonal,first0day,Inf
14169000,dry,seasonal,prc0,0
14169000,avg,constant,first0day,Inf
14169000,avg,constant,prc0,0
14169000,avg,seasonal,first0day,Inf
14169000,avg,seasonal,prc0,0
14169000,wet,constant,first0day,Inf
14169000,wet,constant,prc0,0
14169000,wet,seasonal,first0day,Inf
14169000,wet,seasonal,prc0,0
14178000,dry,constant,first0day,Inf
14178000,dry,constant,prc0,0
14178000,dry,seasonal,first0day,Inf
14178000,dry,seasonal,prc0,0
14178000,avg,constant,first0day,Inf
14178000,avg,constant,prc0,0
14178000,avg,seasonal,first0day,Inf
14178000,avg,seasonal,prc0,0
14178000,wet,constant,first0day,Inf
14178000,wet,constant,prc0,0
14178000,wet,seasonal,first0day,Inf
14178000,wet,seasonal,prc0,0
14179000,dry,constant,first0day,Inf
14179000,dry,constant,prc0,0
14179000,dry,seasonal,first0day,Inf
14179000,dry,seasonal,prc0,0
14179000,avg,constant,first0day,Inf
14179000,avg,constant,prc0,0
14179000,avg,seasonal,first0day,Inf
14179000,avg,seasonal,prc0,0
14179000,wet,constant,first0day,Inf
14179000,wet,constant,prc0,0
14179000,wet,seasonal,first0day,Inf
14179000,wet,seasonal,prc0,0
14180300,dry,constant,first0day,4647
14180300,dry,constant,prc0,0.059780821917808216
14180300,dry,seasonal,first0day,2457
14180300,dry,seasonal,prc0,0.08104109589041096
14180300,avg,constant,first0day,Inf
14180300,avg,constant,prc0,0
14180300,avg,seasonal,first0day,Inf
14180300,avg,seasonal,prc0,0
14180300,wet,constant,first0day,Inf
14180300,wet,constant,prc0,0
14180300,wet,seasonal,first0day,Inf
14180300,wet,seasonal,prc0,0
14181500,dry,constant,first0day,Inf
14181500,dry,constant,prc0,0
14181500,dry,seasonal,first0day,Inf
14181500,dry,seasonal,prc0,0
14181500,avg,constant,first0day,Inf
14181500,avg,constant,prc0,0
14181500,avg,seasonal,first0day,Inf
14181500,avg,seasonal,prc0,0
14181500,wet,constant,first0day,Inf
14181500,wet,constant,prc0,0
14181500,wet,seasonal,first0day,Inf
14181500,wet,seasonal,prc0,0
14182500,dry,constant,first0day,Inf
14182500,dry,constant,prc0,0
14182500,dry,seasonal,first0day,Inf
14182500,dry,seasonal,prc0,0
14182500,avg,constant,first0day,Inf
14182500,avg,constant,prc0,0
14182500,avg,seasonal,first0day,Inf
14182500,avg,seasonal,prc0,0
14182500,wet,constant,first0day,Inf
14182500,wet,constant,prc0,0
14182500,wet,seasonal,first0day,Inf
14182500,wet,seasonal,prc0,0
14187200,dry,constant,first0day,Inf
14187200,dry,constant,prc0,0
14187200,dry,seasonal,first0day,Inf
14187200,dry,seasonal,prc0,0
14187200,avg,constant,first0day,Inf
14187200,avg,constant,prc0,0
14187200,avg,seasonal,first0day,Inf
14187200,avg,seasonal,prc0,0
14187200,wet,constant,first0day,Inf
14187200,wet,constant,prc0,0
14187200,wet,seasonal,first0day,Inf
14187200,wet,seasonal,prc0,0
14187500,dry,constant,first0day,Inf
14187500,dry,constant,prc0,0
14187500,dry,seasonal,first0day,Inf
14187500,dry,seasonal,prc0,0
14187500,avg,constant,first0day,Inf
14187500,avg,constant,prc0,0
14187500,avg,seasonal,first0day,Inf
14187500,avg,seasonal,prc0,0
14187500,wet,constant,first0day,Inf
14187500,wet,constant,prc0,0
14187500,wet,seasonal,first0day,Inf
14187500,wet,seasonal,prc0,0
14202980,dry,constant,first0day,Inf
14202980,dry,constant,prc0,0
14202980,dry,seasonal,first0day,Inf
14202980,dry,seasonal,prc0,0
14202980,avg,constant,first0day,Inf
14202980,avg,constant,prc0,0
14202980,avg,seasonal,first0day,Inf
14202980,avg,seasonal,prc0,0
14202980,wet,constant,first0day,Inf
14202980,wet,constant,prc0,0
14202980,wet,seasonal,first0day,Inf
14202980,wet,seasonal,prc0,0
14206950,dry,constant,first0day,Inf
14206950,dry,constant,prc0,0
14206950,dry,seasonal,first0day,602
14206950,dry,seasonal,prc0,0.02854794520547945
14206950,avg,constant,first0day,Inf
14206950,avg,constant,prc0,0
14206950,avg,seasonal,first0day,Inf
14206950,avg,seasonal,prc0,0
14206950,wet,constant,first0day,Inf
14206950,wet,constant,prc0,0
14206950,wet,seasonal,first0day,Inf
14206950,wet,seasonal,prc0,0
14211400,dry,constant,first0day,996
14211400,dry,constant,prc0,0.17545205479452056
14211400,dry,seasonal,first0day,631
14211400,dry,seasonal,prc0,0.1757260273972603
14211400,avg,constant,first0day,Inf
14211400,avg,constant,prc0,0
14211400,avg,seasonal,first0day,Inf
14211400,avg,seasonal,prc0,0
14211400,wet,constant,first0day,Inf
14211400,wet,constant,prc0,0
14211400,wet,seasonal,first0day,Inf
14211400,wet,seasonal,prc0,0
14211499,dry,constant,first0day,229
14211499,dry,constant,prc0,0.3367123287671233
14211499,dry,seasonal,first0day,226
14211499,dry,seasonal,prc0,0.31665753424657533
14211499,avg,constant,first0day,13030
14211499,avg,constant,prc0,0.0014794520547945205
14211499,avg,seasonal,first0day,2445
14211499,avg,seasonal,prc0,0.06931506849315068
14211499,wet,constant,first0day,Inf
14211499,wet,constant,prc0,0
14211499,wet,seasonal,first0day,Inf
14211499,wet,seasonal,prc0,0
14211500,dry,constant,first0day,603
14211500,dry,constant,prc0,0.21501369863013697
14211500,dry,seasonal,first0day,253
14211500,dry,seasonal,prc0,0.2081095890410959
14211500,avg,constant,first0day,Inf
14211500,avg,constant,prc0,0
14211500,avg,seasonal,first0day,Inf
14211500,avg,seasonal,prc0,0
14211500,wet,constant,first0day,Inf
14211500,wet,constant,prc0,0
14211500,wet,seasonal,first0day,Inf
14211500,wet,seasonal,prc0,0
14211550,dry,constant,first0day,Inf
14211550,dry,constant,prc0,0
14211550,dry,seasonal,first0day,Inf
14211550,dry,seasonal,prc0,0
14211550,avg,constant,first0day,Inf
14211550,avg,constant,prc0,0
14211550,avg,seasonal,first0day,Inf
14211550,avg,seasonal,prc0,0
14211550,wet,constant,first0day,Inf
14211550,wet,constant,prc0,0
14211550,wet,seasonal,first0day,Inf
14211550,wet,seasonal,prc0,0
14316495,dry,constant,first0day,6107
14316495,dry,constant,prc0,0.04684931506849315
14316495,dry,seasonal,first0day,8297
14316495,dry,seasonal,prc0,0.025315068493150687
14316495,avg,constant,first0day,Inf
14316495,avg,constant,prc0,0
14316495,avg,seasonal,first0day,Inf
14316495,avg,seasonal,prc0,0
14316495,wet,constant,first0day,Inf
14316495,wet,constant,prc0,0
14316495,wet,seasonal,first0day,Inf
14316495,wet,seasonal,prc0,0
14316500,dry,constant,first0day,Inf
14316500,dry,constant,prc0,0
14316500,dry,seasonal,first0day,Inf
14316500,dry,seasonal,prc0,0
14316500,avg,constant,first0day,Inf
14316500,avg,constant,prc0,0
14316500,avg,seasonal,first0day,Inf
14316500,avg,seasonal,prc0,0
14316500,wet,constant,first0day,Inf
14316500,wet,constant,prc0,0
14316500,wet,seasonal,first0day,Inf
14316500,wet,seasonal,prc0,0
14318000,dry,constant,first0day,8286
14318000,dry,constant,prc0,0.018684931506849314
14318000,dry,seasonal,first0day,8651
14318000,dry,seasonal,prc0,0.017095890410958905
14318000,avg,constant,first0day,Inf
14318000,avg,constant,prc0,0
14318000,avg,seasonal,first0day,Inf
14318000,avg,seasonal,prc0,0
14318000,wet,constant,first0day,Inf
14318000,wet,constant,prc0,0
14318000,wet,seasonal,first0day,Inf
14318000,wet,seasonal,prc0,0
14319500,dry,constant,first0day,Inf
14319500,dry,constant,prc0,0
14319500,dry,seasonal,first0day,Inf
14319500,dry,seasonal,prc0,0
14319500,avg,constant,first0day,Inf
14319500,avg,constant,prc0,0
14319500,avg,seasonal,first0day,Inf
14319500,avg,seasonal,prc0,0
14319500,wet,constant,first0day,Inf
14319500,wet,constant,prc0,0
14319500,wet,seasonal,first0day,Inf
14319500,wet,seasonal,prc0,0
14321000,dry,constant,first0day,Inf
14321000,dry,constant,prc0,0
14321000,dry,seasonal,first0day,Inf
14321000,dry,seasonal,prc0,0
14321000,avg,constant,first0day,Inf
14321000,avg,constant,prc0,0
14321000,avg,seasonal,first0day,Inf
14321000,avg,seasonal,prc0,0
14321000,wet,constant,first0day,Inf
14321000,wet,constant,prc0,0
14321000,wet,seasonal,first0day,Inf
14321000,wet,seasonal,prc0,0
14330000,dry,constant,first0day,Inf
14330000,dry,constant,prc0,0
14330000,dry,seasonal,first0day,Inf
14330000,dry,seasonal,prc0,0
14330000,avg,constant,first0day,Inf
14330000,avg,constant,prc0,0
14330000,avg,seasonal,first0day,Inf
14330000,avg,seasonal,prc0,0
14330000,wet,constant,first0day,Inf
14330000,wet,constant,prc0,0
14330000,wet,seasonal,first0day,Inf
14330000,wet,seasonal,prc0,0
14337500,dry,constant,first0day,Inf
14337500,dry,constant,prc0,0
14337500,dry,seasonal,first0day,Inf
14337500,dry,seasonal,prc0,0
14337500,avg,constant,first0day,Inf
14337500,avg,constant,prc0,0
14337500,avg,seasonal,first0day,Inf
14337500,avg,seasonal,prc0,0
14337500,wet,constant,first0day,Inf
14337500,wet,constant,prc0,0
14337500,wet,seasonal,first0day,Inf
14337500,wet,seasonal,prc0,0
14337600,dry,constant,first0day,Inf
14337600,dry,constant,prc0,0
14337600,dry,seasonal,first0day,Inf
14337600,dry,seasonal,prc0,0
14337600,avg,constant,first0day,Inf
14337600,avg,constant,prc0,0
14337600,avg,seasonal,first0day,Inf
14337600,avg,seasonal,prc0,0
14337600,wet,constant,first0day,Inf
14337600,wet,constant,prc0,0
14337600,wet,seasonal,first0day,Inf
14337600,wet,seasonal,prc0,0
14337800,dry,constant,first0day,582
14337800,dry,constant,prc0,0.2621917808219178
14337800,dry,seasonal,first0day,587
14337800,dry,seasonal,prc0,0.2402191780821918
14337800,avg,constant,first0day,4267
14337800,avg,constant,prc0,0.04301369863013699
14337800,avg,seasonal,first0day,5361
14337800,avg,seasonal,prc0,0.029424657534246574
14337800,wet,constant,first0day,Inf
14337800,wet,constant,prc0,0
14337800,wet,seasonal,first0day,Inf
14337800,wet,seasonal,prc0,0
14337870,dry,constant,first0day,4619
14337870,dry,constant,prc0,0.08526027397260275
14337870,dry,seasonal,first0day,4985
14337870,dry,seasonal,prc0,0.0755068493150685
14337870,avg,constant,first0day,Inf
14337870,avg,constant,prc0,0
14337870,avg,seasonal,first0day,Inf
14337870,avg,seasonal,prc0,0
14337870,wet,constant,first0day,Inf
14337870,wet,constant,prc0,0
14337870,wet,seasonal,first0day,Inf
14337870,wet,seasonal,prc0,0
14338000,dry,constant,first0day,224
14338000,dry,constant,prc0,0.28794520547945207
14338000,dry,seasonal,first0day,233
14338000,dry,seasonal,prc0,0.2749041095890411
14338000,avg,constant,first0day,2079
14338000,avg,constant,prc0,0.09424657534246575
14338000,avg,seasonal,first0day,2445
14338000,avg,seasonal,prc0,0.08032876712328767
14338000,wet,constant,first0day,Inf
14338000,wet,constant,prc0,0
14338000,wet,seasonal,first0day,Inf
14338000,wet,seasonal,prc0,0
14339000,dry,constant,first0day,Inf
14339000,dry,constant,prc0,0
14339000,dry,seasonal,first0day,Inf
14339000,dry,seasonal,prc0,0
14339000,avg,constant,first0day,Inf
14339000,avg,constant,prc0,0
14339000,avg,seasonal,first0day,Inf
14339000,avg,seasonal,prc0,0
14339000,wet,constant,first0day,Inf
14339000,wet,constant,prc0,0
14339000,wet,seasonal,first0day,Inf
14339000,wet,seasonal,prc0,0
14362000,dry,constant,first0day,Inf
14362000,dry,constant,prc0,0
14362000,dry,seasonal,first0day,Inf
14362000,dry,seasonal,prc0,0
14362000,avg,constant,first0day,Inf
14362000,avg,constant,prc0,0
14362000,avg,seasonal,first0day,Inf
14362000,avg,seasonal,prc0,0
14362000,wet,constant,first0day,Inf
14362000,wet,constant,prc0,0
14362000,wet,seasonal,first0day,Inf
14362000,wet,seasonal,prc0,0
14366000,dry,constant,first0day,Inf
14366000,dry,constant,prc0,0
14366000,dry,seasonal,first0day,Inf
14366000,dry,seasonal,prc0,0
14366000,avg,constant,first0day,Inf
14366000,avg,constant,prc0,0
14366000,avg,seasonal,first0day,Inf
14366000,avg,seasonal,prc0,0
14366000,wet,constant,first0day,Inf
14366000,wet,constant,prc0,0
14366000,wet,seasonal,first0day,Inf
14366000,wet,seasonal,prc0,0
14369500,dry,constant,first0day,Inf
14369500,dry,constant,prc0,0
14369500,dry,seasonal,first0day,Inf
14369500,dry,seasonal,prc0,0
14369500,avg,constant,first0day,Inf
14369500,avg,constant,prc0,0
14369500,avg,seasonal,first0day,Inf
14369500,avg,seasonal,prc0,0
14369500,wet,constant,first0day,Inf
14369500,wet,constant,prc0,0
14369500,wet,seasonal,first0day,Inf
14369500,wet,seasonal,prc0,0
